Clave;Clave Alterna;Descripcion;Categoria;SubCategoria;Modelo;Marca;Servicio;StockMin;StockMax;Precio Instalacion;Precio Compra;Precio 1;Precio 2;Precio 3;Precio 4;Precio 5;Mayoreo 1;Mayoreo 2;Mayoreo 3;Mayoreo 4;Mayoreo 5;Existencia
102326048;79402;BUZZER/ ALTAVOZ J7 PRO;TELEFONOS;PARLANTE;J730;SAMSUNG;N;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
102326053;79403;BUZZER 111  MULTIMARCA;TELEFONOS;PARLANTE;S/M;2;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102326059;79404;BUZZER 20MMX30MM PARA TABLET;TELEFONOS;PARLANTE;S/M;2;N;30;50;0;0;0;0;0;0;0;0;0;0;0;0;0
102790701;79405;BUZZER MOTO G3;TELEFONOS;PARLANTE;XT1540 XT1541 XT1542 XT1543;MOTOROLA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102479407;79407;BUZZER LG;TELEFONOS;PARLANTE;S/M;LG;N;100;600;0;0;0;0;0;0;0;0;0;0;0;0;0
102479408;79408;BUZZER  SONY;TELEFONOS;PARLANTE;S/M;SONY;N;100;600;0;0;0;0;0;0;0;0;0;0;0;0;0
102579410;79410;BOTON HOME J700;TELEFONOS;MICROFONO;J700;SAMSUNG;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102579411;79411;BOTON HOME J500;TELEFONOS;ACCESORIOS;J500;SAMSUNG;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102979412;79412;BOTON HOME J700 BLANCO;TELEFONOS;MICROFONO;J700;SAMSUNG;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102326067;79501;LECTOR DE SIM OT4007 GENERICO;TELEFONOS;LECTOR DE SIM;OT4007;ALCATEL;N;15;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102326068;79502;LECTOR DE SIM MOTO E/MOTO G GENERICO;TELEFONOS;LECTOR DE SIM;XT1032/XT1527;MOTOROLA;N;15;40;0;0;0;0;0;0;0;0;0;0;0;0;0
102326069;79503;LECTOR DE SIM  MOTO G3;TELEFONOS;LECTOR DE SIM;XT1540 XT1541 XT1542 XT1543;MOTOROLA;N;15;40;0;0;0;0;0;0;0;0;0;0;0;0;0
102326070;79504;LECTOR DE SIM OT4033 GENERICO;TELEFONOS;LECTOR DE SIM;OT4033;ALCATEL;N;15;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102326071;79505;LECTOR DE SIM MOTO G2 GENERICO;TELEFONOS;LECTOR DE SIM;XT1063 XT1064 XT1068 XT1069 XT1072 XT1079;MOTOROLA;N;15;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102326536;79506;LECTOR  SIM J5/J5 2016;TELEFONOS;LECTOR DE SIM;J500 J510;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102980160;79508;LECTOR  SIM J5 PRIME;TELEFONOS;LECTOR DE SIM;G570;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102979509;79509;BANDEJA  SIM S8 PLUS/S8+/S8 EDGE PLATEADO;TELEFONOS;BANDEJA SIM;G950 G955;SAMSUNG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102979510;79510;BANDEJA  SIM DOBLE S8 PLUS/S8+/S8/S8 EDGE NEGRO;TELEFONOS;BANDEJA SIM;G950 G955 G950;SAMSUNG;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102979514;79514;BANDEJA  SIM DOBLE S8 NEGRO;TELEFONOS;BANDEJA SIM;G950;SAMSUNG;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102979515;79515;BANDEJA  SIM S7 EDGE NEGRO;TELEFONOS;BANDEJA SIM;G935;SAMSUNG;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102979516;79516;BANDEJA  SIM DOBLE S7 EDGE NEGRO;TELEFONOS;BANDEJA SIM;G935;SAMSUNG;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102979518;79518;BANDEJA  SIM J7 PRIME/J5 PRIME NEGRO;TELEFONOS;BANDEJA SIM;G610 G570;SAMSUNG;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102979519;79519;BANDEJA  SIM DOBLE J7 PRIME/J5 PRIME NEGRO;TELEFONOS;BANDEJA SIM;G610 G570;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102979520;79520;BANDEJA DE SIM A3/A5/A7;TELEFONOS;BANDEJA SIM;A300 A500 A700;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102279521;79521;LECTOR DE HUELLA MATE9/MT9;TELEFONOS;ACCESORIOS;MHA-L09 MHA-L29;HUAWEI;N;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102179522;79522;BANDEJA  SIM S7 NEGRO;TELEFONOS;BANDEJA SIM;G930;SAMSUNG;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102179523;79523;BANDEJA  SIM S7 DORADO;TELEFONOS;BANDEJA SIM;G930;SAMSUNG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102179524;79524;BANDEJA DE SIM P9 LITE 2017 NEGRO;TELEFONOS;BANDEJA SIM;PRA-LA1 PRA-LX1 PRA-LX;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102979525;79525;BANDEJA DE SIM G6/MICRO 8D NEGRO-PLATA;TELEFONOS;BANDEJA SIM;H870;LG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102179526;79526;BANDEJA  SIM DOBLE S9/S9 PLUS  NEGRO;TELEFONOS;BANDEJA SIM;G960 G965;SAMSUNG;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102179528;79528;BANDEJA  SIM  S9/S9 PLUS  NEGRO;TELEFONOS;BANDEJA SIM;G960 G965;SAMSUNG;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102179531;79531;BANDEJA DE SIM  G6 NEGRO;TELEFONOS;BANDEJA SIM;H870 H871;LG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102079532;79532;BANDEJA DE SIM Y6 2018 DORADO;TELEFONOS;BANDEJA SIM;ATU-L11 ATU-L21 ATU-L22 ATU-LX3;HUAWEI;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102179533;79533;BANDEJA  SIM S6 EDGE PLUS NEGRO;TELEFONOS;BANDEJA SIM;G928;SAMSUNG;N;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102179534;79534;BANDEJA  SIM S6 EDGE PLUS DORADO;TELEFONOS;BANDEJA SIM;G928;SAMSUNG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102179535;79535;BANDEJA DE SIM /MOTO X BLANCO;TELEFONOS;BANDEJA SIM;XT1056 XT1058;MOTOROLA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102179536;79536;BANDEJA DE SIM /MOTO X NEGRO;TELEFONOS;BANDEJA SIM;XT1056 XT1058;MOTOROLA;N;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102679538;79538;BANDEJA DE SIM  7 PLUS NEGRO;TELEFONOS;BANDEJA SIM;A1661 A1786 A1784;IPHONE;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102679539;79539;BANDEJA DE SIM  7 PLUS PLATA;TELEFONOS;BANDEJA SIM;A1661 A1786 A1784;IPHONE;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102379541;79541;BANDEJA  SIM DOBLE S7 PLATA;TELEFONOS;BANDEJA SIM;G930;SAMSUNG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102379542;79542;BANDEJA  SIM S6 EDGE PLUS PLATA;TELEFONOS;BANDEJA SIM;G928;SAMSUNG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102379543;79543;BANDEJA  SIM S7 PLATA;TELEFONOS;BANDEJA SIM;G930;SAMSUNG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102379544;79544;BANDEJA  SIM DOBLE J7 PRO/J5 PRO NEGRO;TELEFONOS;BANDEJA SIM;J530;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102379545;79545;BANDEJA DE SIM MT10 PRO/MATE 10 PRO NEGRO-GRIS;TELEFONOS;BANDEJA SIM;BLA-L09 BLA-L29;HUAWEI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102579546;79546;BANDEJA DE SIM P20 LITE NEGRO;TELEFONOS;BANDEJA SIM;ANE-LX1 ANE-LX3 ANE-L02 ANE-L22;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102579547;79547;BANDEJA DE SIM P9 LITE SMART  ;TELEFONOS;BANDEJA SIM;DIG-L03 DIG-L22 DIG-L23;HUAWEI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102579548;79548;BANDEJA DE SIM P SMART NEGRO  ;TELEFONOS;BANDEJA SIM;FLG-LX1 FIG-LX3;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102579549;79549;BANDEJA DE SIM Y7;TELEFONOS;BANDEJA SIM;TRT-LX3 TRT-LX1;HUAWEI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102986510;79550;MICROFONO MODELO 6;TELEFONOS;MICROFONO;G920 G930 G950 G970;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102369480;79551;MICROFONO MODELO 1;TELEFONOS;MICROFONO;I8190 I8192;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102986599;79552;//SS/MICROFONO S5/I9600;TELEFONOS;MICROFONO;I9600 G900;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102589502;79553;MICROFONO MODELO 2;TELEFONOS;MICROFONO;J500 J510 J200 A800 J100;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102579422;79422;MICROFONO MATE 20 /P20/P30;TELEFONOS;MICROFONO;ELE-AL00 EML-L09 HMA-L09;HUAWEI;N;50;500;0;0;0;0;0;0;0;0;0;0;0;0;0
102989900;79554;MICROFONO  S3;TELEFONOS;MICROFONO;I9300 I9305 I337;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102983010;79555;MICROFONO MODELO 4;TELEFONOS;MICROFONO;I9500 I9515;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102980147;79556;MICROFONO MODELO 7;TELEFONOS;MICROFONO;J200;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102984625;79557;MICROFONO MODELO 5;TELEFONOS;MICROFONO;D2303,D2305,D2306;SONY;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102985644;79558;MICROFONO M4 AQUA;TELEFONOS;MICROFONO;E2303 E2306 E2353 E2312 E2333 E2363;SONY;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102985410;79559;MICROFONO 4 PIN;TELEFONOS;MICROFONO;S/M;2;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102958710;79560;MICROFONO 5 PIN;TELEFONOS;MICROFONO;S/M;2;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102579561;79561;BANDEJA DE SIM Y7 2018;TELEFONOS;BANDEJA SIM;LDN-L21 LDN-LX3;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102579562;79562;BANDEJA DE SIM REDMI NOTE 4X;TELEFONOS;BANDEJA SIM;REDMI NOTE 4X;XIAOMI;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102079563;79563;BANDEJA  SIM NOTE 8/NT8 NEGRO;TELEFONOS;BANDEJA SIM;N950;SAMSUNG;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102579564;79564;LECTOR DE SIM  P20;TELEFONOS;ACCESORIOS;EML-L29 EML-L22 EML-L09 EML-AL00;HUAWEI;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102579565;79565;LECTOR DE SIM  MT10 PRO/MT10 PRO;TELEFONOS;ACCESORIOS;BLA-L29 BLA-L09;HUAWEI;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102579566;79566;BANDEJA  SIM DOBLE NOTE 8/NT8 NEGRO;TELEFONOS;BANDEJA SIM;N950;SAMSUNG;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102579567;79567;BANDEJA  SIM S6 NEGRO;TELEFONOS;BANDEJA SIM;G920;SAMSUNG;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102579568;79568;BANDEJA DE SIM 626;TELEFONOS;BANDEJA SIM;OPM912000;HTC;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102579569;79569;BANDEJA DE SIM A7 2018 NEGRO;TELEFONOS;BANDEJA SIM;A750;SAMSUNG;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102579570;79570;BANDEJA DE SIM MOTO Z PLAY;TELEFONOS;BANDEJA SIM;XT1635;MOTOROLA;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102579571;79571;BANDEJA DE SIM MT10 LITE/MATE 10 LITE NEGRO;TELEFONOS;BANDEJA SIM;RNE-L01 RNE-L02 RNE-L03 RNE-L21 RNE-L22 RNE-L23;HUAWEI;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102579572;79572;BANDEJA DE SIM P10 SELFIE NEGRO;TELEFONOS;BANDEJA SIM;BAC-L21 BAC-L23 BAC-L01 BAC-L03;HUAWEI;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102579573;79573;BANDEJA DE SIM MT20 LITE/MATE 20 LITE;TELEFONOS;BANDEJA SIM;SNE-LX1 SNE-LX1 SNE-LX3 SNE-AL00;HUAWEI;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102579574;79574;BANDEJA DE SIM Y6 2018 NEGRO;TELEFONOS;BANDEJA SIM;ATU-L11 ATU-L21 ATU-L22 ATU-LX3;HUAWEI;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102579575;79575;BANDEJA DE SIM REDMI NOTE 5;TELEFONOS;BANDEJA SIM;SIN DEFINIR;XIAOMI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102579576;79576;BANDEJA DE SIM VE PLUS;TELEFONOS;BANDEJA SIM;SIN DEFINIR;ZTE;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102579578;79578;LECTOR  SIM A3/A7;TELEFONOS;LECTOR DE SIM;A300 A500 A700;SAMSUNG;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102079579;79579;BANDEJA DE SIM  6G NEGRO;TELEFONOS;BANDEJA SIM;A1549  A1586;IPHONE;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102079580;79580;BANDEJA DE SIM  7G NEGRO;TELEFONOS;BANDEJA SIM;A1778;IPHONE;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102579581;79581;BANDEJA DE SIM MT10 LITE/MATE 10 LITE DORADO;TELEFONOS;BANDEJA SIM;RNE-L01 RNE-L02 RNE-L03 RNE-L21 RNE-L22 RNE-L23;HUAWEI;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102579583;79583;BANDEJA DE SIM P20 LITE DORADO;TELEFONOS;BANDEJA SIM;ANE-LX1 ANE-LX3 ANE-L02 ANE-L22;HUAWEI;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102579585;79585;BANDEJA DE SIM REDMI NOTE 5 DORADO;TELEFONOS;BANDEJA SIM;SIN DEFINIR;XIAOMI;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102579586;79586;BANDEJA DE SIM P10 SELFIE AZUL;TELEFONOS;BANDEJA SIM;BAC-L21 BAC-L23 BAC-L01 BAC-L03;HUAWEI;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102579587;79587;BANDEJA DE SIM V6 PLUS;TELEFONOS;BANDEJA SIM;V6 PLUS;ZTE;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102579589;79589;BANDEJA DE SIM G6 PLAY/MOTO E5 NEGRO;TELEFONOS;BANDEJA SIM;XT1922 XT1944;MOTOROLA;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102579590;79590;BANDEJA DE DOBLE SIM G6 PLAY PLATA  ;TELEFONOS;BANDEJA SIM;XT1922;MOTOROLA;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102579592;79592;BANDEJA DE SIM MOTO E5 PLUS NEGRO;TELEFONOS;BANDEJA SIM;XT1924;MOTOROLA;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102579593;79593;BANDEJA DE SIM REDMI NOTE 5A;TELEFONOS;BANDEJA SIM;MDG6;XIAOMI;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102679594;79594;BANDEJA DE SIM  7G PLATA;TELEFONOS;BANDEJA SIM;A1778;IPHONE;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102679595;79595;BANDEJA DE SIM  6G PLATA;TELEFONOS;BANDEJA SIM;A1549  A1586;IPHONE;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102679596;79596;LECTOR DE SIM G6;TELEFONOS;LECTOR DE SIM;H870;LG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102679597;79597;BANDEJA DE SIM G6/MICRO 8D DORADO;TELEFONOS;BANDEJA SIM;H870;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102679598;79598;BANDEJA DOBLE SIM REDMI NOTE 4X;TELEFONOS;BANDEJA SIM;REDMI NOTE 4X;XIAOMI;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102679599;79599;BANDEJA DOBLE SIM REDMI NOTE 4X PLATEADO;TELEFONOS;BANDEJA SIM;REDMI NOTE 4X;XIAOMI;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102326045;79600;AUDIO UNIVERSAL CON CABLE MULTIMARCA 1.1*0.7;TELEFONOS;ACCESORIOS;S/M;2;N;30;100;0;0;0;0;0;0;0;0;0;0;0;0;0
102979601;79601;BANDEJA DE SIM P SMART DORADO;TELEFONOS;BANDEJA SIM;FLG-LX1 FIG-LX3;HUAWEI;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102326049;79602;AUDIO LT36H XPERIA Z MULTIMARCA;TELEFONOS;ACCESORIOS;S/M;2;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102326050;79603;AUDIO XT1032 C2104 MOTO G MULTIMARCA;TELEFONOS;PARLANTE;S/M;MOTOROLA;N;200;1000;0;0;0;0;0;0;0;0;0;0;0;0;0
102326052;79604;AUDIO UNIVERSAL (1.5*0.6)CM. SIN CABLE MULTIMARCA;TELEFONOS;ACCESORIOS;S/M;2;N;30;130;0;0;0;0;0;0;0;0;0;0;0;0;0
102659832;79605;AUDIO UNIVERSAL 1.1*0.7 CM;TELEFONOS;ACCESORIOS;S/M;2;N;100;300;0;0;0;0;0;0;0;0;0;0;0;0;0
102379606;79606;AUDIO NOTE10 PLUS/NT10 PLUS/NOTE 10 PLUS;TELEFONOS;ACCESORIOS;N975;SAMSUNG;N;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
102379607;79607;VIBRADOR NOTE10 PLUS/NT10 PLUS/NOTE 10 PLUS;TELEFONOS;ACCESORIOS;N975;SAMSUNG;N;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
102453622;79612;ALTAVOZ/AUDIO UNIVERSAL;TELEFONOS;ACCESORIOS;S/M;2;N;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102579613;79613;AUDIO S8/S8 PLUS/S8+/NT8;TELEFONOS;ACCESORIOS;N950;SAMSUNG;N;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0
102979614;79614;LECTOR DE SIM G6;TELEFONOS;LECTOR DE SIM;XT1925;MOTOROLA;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102979615;79615;MICROFONO K10/K10 2017;TELEFONOS;MICROFONO;K410 M250;LG;N;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102979616;79616;MICROFONO J5/J5 2016/G3/J7 PRO;TELEFONOS;MICROFONO;J500 J510 D855 J730;SAMSUNG;N;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102979618;79618;LECTOR DE HUELLA P9 LITE SMART NEGRO GRIS  ;TELEFONOS;ACCESORIOS;DIG-L03 DIG-L22 DIG-L23;HUAWEI;N;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102779700;79700;BANDEJA DE SIM Z2  ;TELEFONOS;BANDEJA SIM;D6502 D6503 D6543;SONY;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102779701;79701;LECTOR  SIM A7 2018;TELEFONOS;LECTOR DE SIM;A750;SAMSUNG;N;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0
102779702;79702;BANDEJA  SIM J8  NEGRO;TELEFONOS;BANDEJA SIM;J810;SAMSUNG;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102779703;79703;BANDEJA DOBLE SIM J8  NEGRO;TELEFONOS;BANDEJA SIM;J810;SAMSUNG;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102779706;79706;BANDEJA  SIM J4/J6 NEGRO;TELEFONOS;BANDEJA SIM;J400 J600;SAMSUNG;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102779707;79707;BANDEJA  SIM J6 PLUS/J4 PLUS NEGRO;TELEFONOS;BANDEJA SIM;J415 J610;SAMSUNG;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102779708;79708;BANDEJA DOBLE SIM J4 PLUS/J6 PLUS/J4+/J6+ NEGRO;TELEFONOS;BANDEJA SIM;J415 J610;SAMSUNG;N;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102779709;79709;BANDEJA DE SIM Z3 COMPACT/Z5 COMPACT;TELEFONOS;BANDEJA SIM;D5803 D5833 E5803;SONY;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102779710;79710;BANDEJA DE SIM Z5  ;TELEFONOS;BANDEJA SIM;E6603, E6633 ,E6653, E6683;SONY;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102779711;79711;BANDEJA DOBLE SIM Z5  ;TELEFONOS;BANDEJA SIM;E6603, E6633 ,E6653, E6683;SONY;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102779713;79713;BANDEJA DE DOBLE SIM G6 PLAY DORADO;TELEFONOS;BANDEJA SIM;XT1922;MOTOROLA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102779715;79715;BANDEJA DE SIM MOTO E5 DORADO;TELEFONOS;BANDEJA SIM;XT1944;MOTOROLA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102779716;79716;BANDEJA DE SIM MOTO E5 PLUS DORADO;TELEFONOS;BANDEJA SIM;XT1924;MOTOROLA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102779718;79718;BANDEJA  SIM S6 PLATA;TELEFONOS;BANDEJA SIM;G920;SAMSUNG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102879719;79719;BANDEJA DOBLE SIM J4/J6 NEGRO;TELEFONOS;BANDEJA SIM;J400 J600;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102879720;79720;BANDEJA  SIM A5 2017/A7 2017;TELEFONOS;BANDEJA SIM;A520 A720;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102879721;79721;BANDEJA  SIM A3 2016/A5 2016/A7 2016;TELEFONOS;BANDEJA SIM;A310 A510 A710;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102979722;79722;BANDEJA DE SIM X POWER NEGRO;TELEFONOS;BANDEJA SIM;K210 K212 K220 K450 LS755;LG;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102979724;79724;BANDEJA DOBLE SIM G6 PLUS NEGRO;TELEFONOS;BANDEJA SIM;XT1926;MOTOROLA;N;5;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102979725;79725;BANDEJA DE SIM P20;TELEFONOS;BANDEJA SIM;EML-L29 EML-L22 EML-L09 EML-AL00;HUAWEI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102979726;79726;BANDEJA DE SIM P20 PRO  ;TELEFONOS;BANDEJA SIM;CLT-AL01 CLT-L29 CLT-L09 CLT-L04;HUAWEI;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102979727;79727;BANDEJA DE SIM G8 RIO;TELEFONOS;BANDEJA SIM;RIO-L01, RIO- L02, RIO- L03;HUAWEI;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102979728;79728;BANDEJA DE SIM P SMART 2019;TELEFONOS;BANDEJA SIM;POT-LX1 POT-L21 POT-LX3;HUAWEI;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102979729;79729;BANDEJA DE SIM P30 LITE  NEGRO;TELEFONOS;BANDEJA SIM;MAR-LX1 MAR-LX2 MAR-AL01;HUAWEI;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102979730;79730;BANDEJA DE SIM MT20 PRO/MATE 20 PRO;TELEFONOS;BANDEJA SIM;LYA-L29 LYA-L09 LYA-AL00;HUAWEI;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102979732;79732;BANDEJA  SIM A30/A70/A60;TELEFONOS;BANDEJA SIM;A305 A305F A305A A305DS;SAMSUNG;N;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102979733;79733;BANDEJA  SIM A20;TELEFONOS;BANDEJA SIM;A205;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102979734;79734;BANDEJA  SIM E7;TELEFONOS;BANDEJA SIM;E700;SAMSUNG;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102979735;79735;BANDEJA DE SIM Z4;TELEFONOS;BANDEJA SIM;E6533, E6553;SONY;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102979736;79736;BANDEJA DE SIM XA1 ULTRA  ;TELEFONOS;BANDEJA SIM;G3221 G3212 G3223 G3226;SONY;N;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0
102324748;79738;BANDEJA DE SIM Y9 2019;TELEFONOS;BANDEJA SIM;JKM-LX1 JKM-LX3;HUAWEI;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102324749;79739;BANDEJA DE SIM V6;TELEFONOS;BANDEJA SIM;V6;ZTE;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102136933;6933;LCD+T. J2 CORE NEGRO INCELL METAL;TELEFONOS;LCD+TACTIL;J260;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102324750;79740;BANDEJA DE SIM REDMI NOTE 7/NT7  ;TELEFONOS;BANDEJA SIM;M1901F7E, M1901F7C, M1901F7G;XIAOMI;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102325486;79743;BANDEJA DE SIM A10 NEGRO;TELEFONOS;BANDEJA SIM;A105;SAMSUNG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102325499;79744;BANDEJA DE SIM Z2 PLAY;TELEFONOS;BANDEJA SIM;XT1710;MOTOROLA;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
